id	name	sport	event	sex	birthyear	height	weight	team	noc	games	year	season	city	medal
42405	Petra Madelein Granlund	Swimming	Swimming Women's 200 metres Butterfly	F	1988	172	66	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
42428	Kara Grant	Modern Pentathlon	Modern Pentathlon Women's Individual	F	1979	166	58	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
42434	Stephanie Grant	Judo	Judo Women's Half-Heavyweight	F	1987	173	78	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
42460	Alessandra Giuseppina Grassi Herrera	Cycling	Cycling Women's Road Race, Individual	F	1977	170	56	Mexico	MEX	2008 Summer	2008	Summer	Beijing	NA
42472	Wilhelm Gratschow	Boxing	Boxing Men's Featherweight	M	1983	165	57	Germany	GER	2008 Summer	2008	Summer	Beijing	NA
42488	Dimitrios Gravalos	Athletics	Athletics Men's 4 x 400 metres Relay	M	1984	192	85	Greece	GRE	2008 Summer	2008	Summer	Beijing	NA
42500	Dibora Monick Olga "Deborah" Gravenstijn	Judo	Judo Women's Lightweight	F	1975	163	57	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Silver
42505	Jared Graves	Cycling	Cycling Men's BMX	M	1983	177	82	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
42537	Matthew Scott Gray	Archery	Archery Men's Individual	M	1973	189	86	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
42537	Matthew Scott Gray	Archery	Archery Men's Team	M	1973	189	86	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
42555	James Theophilus Grayman	Athletics	Athletics Men's High Jump	M	1986	188	80	Antigua and Barbuda	ANT	2008 Summer	2008	Summer	Beijing	NA
42557	Graziane de Jesus Coelho	Basketball	Basketball Women's Basketball	F	1983	191	104	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
42560	Dominic P. Grazioli	Shooting	Shooting Men's Trap	M	1964	191	113	United States	USA	2008 Summer	2008	Summer	Beijing	NA
42563	Nikola Grbi	Volleyball	Volleyball Men's Volleyball	M	1974	194	91	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
42591	Andrey Vladimirovich Grechin	Swimming	Swimming Men's 50 metres Freestyle	M	1988	199	99	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
42591	Andrey Vladimirovich Grechin	Swimming	Swimming Men's 100 metres Freestyle	M	1988	199	99	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
42591	Andrey Vladimirovich Grechin	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	M	1988	199	99	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
42591	Andrey Vladimirovich Grechin	Swimming	Swimming Men's 4 x 100 metres Medley Relay	M	1988	199	99	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
42593	Yevdokia Yuryevna Grechishnikova	Modern Pentathlon	Modern Pentathlon Women's Individual	F	1983	167	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
42605	Anna Green	Football	Football Women's Football	F	1991	167	62	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	NA
42648	Steve Green	Baseball	Baseball Men's Baseball	M	1978	183	101	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
42653	Emma Anna-Maria Green-Tregaro	Athletics	Athletics Women's High Jump	F	1985	180	62	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
42665	Demond William Greene	Basketball	Basketball Men's Basketball	M	1979	185	95	Germany	GER	2008 Summer	2008	Summer	Beijing	NA
42684	Joel Greenshields	Swimming	Swimming Men's 100 metres Freestyle	M	1988	193	80	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
42684	Joel Greenshields	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	M	1988	193	80	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
42695	Edward Ray Breaux Greer	Athletics	Athletics Men's Javelin Throw	M	1977	188	102	United States	USA	2008 Summer	2008	Summer	Beijing	NA
42726	Jadel Abdul Ghani Gregrio	Athletics	Athletics Men's Triple Jump	M	1981	202	102	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
42732	Alison Gregorka	Water Polo	Water Polo Women's Water Polo	F	1985	178	73	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
42777	Libania Grenot Martnez (-Scafetti)	Athletics	Athletics Women's 400 metres	F	1983	175	60	Italy	ITA	2008 Summer	2008	Summer	Beijing	NA
42803	Matthew "Matt" Grevers	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	M	1985	203	105	United States	USA	2008 Summer	2008	Summer	Beijing	Gold
42803	Matthew "Matt" Grevers	Swimming	Swimming Men's 100 metres Backstroke	M	1985	203	105	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
42803	Matthew "Matt" Grevers	Swimming	Swimming Men's 4 x 100 metres Medley Relay	M	1985	203	105	United States	USA	2008 Summer	2008	Summer	Beijing	Gold
42804	Catherine Rose "Katie" Greves (-Solesbury)	Rowing	Rowing Women's Coxed Eights	F	1983	179	71	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
42844	Colin Griffin	Athletics	Athletics Men's 50 kilometres Walk	M	1982	185	70	Ireland	IRL	2008 Summer	2008	Summer	Beijing	NA
42853	Niall Griffin	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	M	1978	185	75	Ireland	IRL	2008 Summer	2008	Summer	Beijing	NA
42853	Niall Griffin	Equestrianism	Equestrianism Mixed Three-Day Event, Team	M	1978	185	75	Ireland	IRL	2008 Summer	2008	Summer	Beijing	NA
42854	Paul Griffin	Rowing	Rowing Men's Lightweight Coxless Fours	M	1980	177	70	Ireland	IRL	2008 Summer	2008	Summer	Beijing	NA
42907	Andreea Florentina Grigore	Gymnastics	Gymnastics Women's Individual All-Around	F	1991	146	39	Romania	ROU	2008 Summer	2008	Summer	Beijing	NA
42907	Andreea Florentina Grigore	Gymnastics	Gymnastics Women's Team All-Around	F	1991	146	39	Romania	ROU	2008 Summer	2008	Summer	Beijing	Bronze
42907	Andreea Florentina Grigore	Gymnastics	Gymnastics Women's Uneven Bars	F	1991	146	39	Romania	ROU	2008 Summer	2008	Summer	Beijing	NA
42912	Aristidis Grigoriadis	Swimming	Swimming Men's 100 metres Freestyle	M	1986	196	76	Greece	GRE	2008 Summer	2008	Summer	Beijing	NA
42912	Aristidis Grigoriadis	Swimming	Swimming Men's 100 metres Backstroke	M	1986	196	76	Greece	GRE	2008 Summer	2008	Summer	Beijing	NA
42946	Santiago Enrique Grillo Diez	Sailing	Sailing Men's Windsurfer	M	1987	185	74	Colombia	COL	2008 Summer	2008	Summer	Beijing	NA
42949	Hollie Louise Grima (-Florance)	Basketball	Basketball Women's Basketball	F	1984	190	84	Australia	AUS	2008 Summer	2008	Summer	Beijing	Silver
42953	Martina Grimaldi	Swimming	Swimming Women's 10 kilometres Open Water	F	1989	172	65	Italy	ITA	2008 Summer	2008	Summer	Beijing	NA
42967	Connor Grimes	Hockey	Hockey Men's Hockey	M	1983	185	85	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
42972	Alexander Grimm	Canoeing	Canoeing Men's Kayak Singles, Slalom	M	1987	188	88	Germany	GER	2008 Summer	2008	Summer	Beijing	Gold
42984	Kari Aalvik Grimsb	Handball	Handball Women's Handball	F	1985	180	80	Norway	NOR	2008 Summer	2008	Summer	Beijing	Gold
42991	Lina Grinikait (-Samuole)	Athletics	Athletics Women's 100 metres	F	1987	167	62	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
43037	Mindaugas Grikonis	Rowing	Rowing Men's Single Sculls	M	1986	190	92	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
43095	Hindrik Harmannus Arnoldus "Henk" Grol	Judo	Judo Men's Half-Heavyweight	M	1985	190	100	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Bronze
43096	Lucie Grolichov	Modern Pentathlon	Modern Pentathlon Women's Individual	F	1978	182	67	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
43102	Mariya Igorevna Gromova	Synchronized Swimming	Synchronized Swimming Women's Team	F	1984	172	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gold
43136	Chantal Groot	Swimming	Swimming Women's 100 metres Butterfly	F	1983	175	62	Netherlands	NED	2008 Summer	2008	Summer	Beijing	NA
43240	Lauren Groves	Triathlon	Triathlon Women's Olympic Distance	F	1982	167	50	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
43247	Ana Maria Groza	Athletics	Athletics Women's 20 kilometres Walk	F	1976	170	52	Romania	ROU	2008 Summer	2008	Summer	Beijing	NA
43252	Mariya Zdravkova Grozdeva (Grigorova-)	Shooting	Shooting Women's Air Pistol, 10 metres	F	1972	163	63	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	NA
43252	Mariya Zdravkova Grozdeva (Grigorova-)	Shooting	Shooting Women's Sporting Pistol, 25 metres	F	1972	163	63	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	NA
43276	Jan Gruber	Rowing	Rowing Men's Coxless Fours	M	1984	187	94	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
43285	Dorota Gruca (-Giecek-)	Athletics	Athletics Women's Marathon	F	1971	159	46	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
43286	Sylwia Gruchaa	Fencing	Fencing Women's Foil, Individual	F	1982	172	59	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
43286	Sylwia Gruchaa	Fencing	Fencing Women's Foil, Team	F	1982	172	59	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
43295	Daniel Alfonso GruesoBarco	Athletics	Athletics Men's 100 metres	M	1985	180	79	Colombia	COL	2008 Summer	2008	Summer	Beijing	NA
43295	Daniel Alfonso GruesoBarco	Athletics	Athletics Men's 200 metres	M	1985	180	79	Colombia	COL	2008 Summer	2008	Summer	Beijing	NA
43300	Hans Gruhne	Rowing	Rowing Men's Quadruple Sculls	M	1988	193	92	Germany	GER	2008 Summer	2008	Summer	Beijing	NA
43324	Madeleine Anette Grundstrm (-Gustafsson)	Handball	Handball Women's Handball	F	1981	181	75	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
43347	Vitalie Gruac	Boxing	Boxing Men's Welterweight	M	1978	176	72	Moldova	MDA	2008 Summer	2008	Summer	Beijing	NA
43350	Olga Grushko	Volleyball	Volleyball Women's Volleyball	F	1976	180	70	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	NA
43354	Piotr ukasz Gruszka	Volleyball	Volleyball Men's Volleyball	M	1977	206	102	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
43386	Marcin Grzybowski	Canoeing	Canoeing Men's Canadian Singles, 1,000 metres	M	1979	177	72	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
43411	Gu Beibei	Synchronized Swimming	Synchronized Swimming Women's Team	F	1981	166	48	China	CHN	2008 Summer	2008	Summer	Beijing	Bronze
43424	Gu Junjie	Athletics	Athletics Men's Triple Jump	M	1983	188	88	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43428	Gu Seong-Eun	Cycling	Cycling Women's Road Race, Individual	F	1985	166	55	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
43434	Gu Yasha	Football	Football Women's Football	F	1991	165	60	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43436	Gu Yu	Boxing	Boxing Men's Bantamweight	M	1983	170	54	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43440	Eduardo Francisco Guadamud Braulio	Weightlifting	Weightlifting Men's Middle-Heavyweight	M	1986	171	94	Ecuador	ECU	2008 Summer	2008	Summer	Beijing	NA
43496	Gregory Gucassoff	Hockey	Hockey Men's Hockey	M	1985	181	65	Belgium	BEL	2008 Summer	2008	Summer	Beijing	NA
43497	Christopher Luke "Chris" Guccione	Tennis	Tennis Men's Singles	M	1985	200	92	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
43497	Christopher Luke "Chris" Guccione	Tennis	Tennis Men's Doubles	M	1985	200	92	Australia-1	AUS	2008 Summer	2008	Summer	Beijing	NA
43499	Mateusz Gucman	Wrestling	Wrestling Men's Heavyweight, Freestyle	M	1980	183	96	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
43512	Tatiana "Tania" Guderzo	Cycling	Cycling Women's Road Race, Individual	F	1985	160	55	Italy	ITA	2008 Summer	2008	Summer	Beijing	Bronze
43512	Tatiana "Tania" Guderzo	Cycling	Cycling Women's Individual Time Trial	F	1985	160	55	Italy	ITA	2008 Summer	2008	Summer	Beijing	NA
43520	Timothy Owen "Tim" Gudsell	Cycling	Cycling Men's Road Race, Individual	M	1984	187	77	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	NA
43522	Daina Gudzineviit	Shooting	Shooting Women's Trap	F	1966	178	76	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
43527	Javier Antonio Gudez Snchez	Judo	Judo Men's Extra-Lightweight	M	1983	160	60	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	NA
43528	Antoinette Joyce Guedia Mouafo	Swimming	Swimming Women's 50 metres Freestyle	F	1996	170	55	Cameroon	CMR	2008 Summer	2008	Summer	Beijing	NA
43529	lodie Gugan	Athletics	Athletics Women's 800 metres	F	1986	167	55	France	FRA	2008 Summer	2008	Summer	Beijing	NA
43550	Christophe Ren Marcel Gunot	Wrestling	Wrestling Men's Middleweight, Greco-Roman	M	1979	178	74	France	FRA	2008 Summer	2008	Summer	Beijing	Bronze
43551	Steeve Franois Fabien Gunot	Wrestling	Wrestling Men's Welterweight, Greco-Roman	M	1986	172	66	France	FRA	2008 Summer	2008	Summer	Beijing	Gold
43558	Steve Guerdat	Equestrianism	Equestrianism Mixed Jumping, Individual	M	1982	182	70	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	NA
43558	Steve Guerdat	Equestrianism	Equestrianism Mixed Jumping, Team	M	1982	182	70	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Bronze
43559	Michelle Guerette	Rowing	Rowing Women's Single Sculls	F	1981	180	77	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
43577	Ignacio del Sagrado Corazn Guerra Martorell	Athletics	Athletics Men's Javelin Throw	M	1988	180	80	Chile	CHI	2008 Summer	2008	Summer	Beijing	NA
43581	Jos Antonio Guerra Oliva	Diving	Diving Men's Platform	M	1980	166	60	Cuba	CUB	2008 Summer	2008	Summer	Beijing	NA
43581	Jos Antonio Guerra Oliva	Diving	Diving Men's Synchronized Platform	M	1980	166	60	Cuba	CUB	2008 Summer	2008	Summer	Beijing	NA
43583	Lisandra Guerra Rodriguez	Cycling	Cycling Women's Sprint	F	1988	167	69	Cuba	CUB	2008 Summer	2008	Summer	Beijing	NA
43620	David Guest	Hockey	Hockey Men's Hockey	M	1982	177	75	Australia	AUS	2008 Summer	2008	Summer	Beijing	Bronze
43666	Guilherme "Gui" Rosa de Oliveira	Handball	Handball Men's Handball	M	1985	190	92	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
43676	Rianne Dorian Guichelaar	Water Polo	Water Polo Women's Water Polo	F	1984	174	63	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Gold
43684	Guilherme Augusto Guido	Swimming	Swimming Men's 100 metres Backstroke	M	1987	194	90	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
43684	Guilherme Augusto Guido	Swimming	Swimming Men's 4 x 100 metres Medley Relay	M	1987	194	90	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
43689	Abraham Guie-Gneki	Football	Football Men's Football	M	1986	179	77	Cote d'Ivoire	CIV	2008 Summer	2008	Summer	Beijing	NA
43692	Martina Guiggi	Volleyball	Volleyball Women's Volleyball	F	1984	187	80	Italy	ITA	2008 Summer	2008	Summer	Beijing	NA
43698	Michal Yves Robert Guigou	Handball	Handball Men's Handball	M	1982	179	79	France	FRA	2008 Summer	2008	Summer	Beijing	Gold
43708	Leandro Marques Guilheiro	Judo	Judo Men's Lightweight	M	1984	176	81	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Bronze
43767	Liliana Eugenia Guiscardo	Swimming	Swimming Women's 100 metres Breaststroke	F	1981	167	70	Argentina	ARG	2008 Summer	2008	Summer	Beijing	NA
43772	Jos Csar Gity Vuelto	Football	Football Men's Football	M	1985	184	72	Honduras	HON	2008 Summer	2008	Summer	Beijing	NA
43773	Lasha Gujejiani	Judo	Judo Men's Heavyweight	M	1986	184	121.5	Georgia	GEO	2008 Summer	2008	Summer	Beijing	NA
43785	Nikola Gulan	Football	Football Men's Football	M	1989	183	72	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
43788	Ernests Gulbis	Tennis	Tennis Men's Singles	M	1989	190	76	Latvia	LAT	2008 Summer	2008	Summer	Beijing	NA
43797	Solveig Ingersdatter Gulbrandsen (-Andreassen)	Football	Football Women's Football	F	1981	170	61	Norway	NOR	2008 Summer	2008	Summer	Beijing	NA
43809	Smeyye Glec-Manz	Taekwondo	Taekwondo Women's Flyweight	F	1990	155	49	Germany	GER	2008 Summer	2008	Summer	Beijing	NA
43810	Sibel Gler	Taekwondo	Taekwondo Women's Welterweight	F	1985	172	63	Turkey	TUR	2008 Summer	2008	Summer	Beijing	NA
43814	Ahmet Glhan	Wrestling	Wrestling Men's Middleweight, Freestyle	M	1977	172	74	Turkey	TUR	2008 Summer	2008	Summer	Beijing	NA
43817	Ramil Guliyev	Athletics	Athletics Men's 200 metres	M	1990	186	80	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	NA
43819	Alejandra Laura Gulla	Hockey	Hockey Women's Hockey	F	1977	165	62	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Bronze
43823	Isabelle Therese Gulldn	Handball	Handball Women's Handball	F	1989	177	76	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
43828	Geir Gulliksen	Equestrianism	Equestrianism Mixed Jumping, Individual	M	1960	183	85	Norway	NOR	2008 Summer	2008	Summer	Beijing	NA
43828	Geir Gulliksen	Equestrianism	Equestrianism Mixed Jumping, Team	M	1960	183	85	Norway	NOR	2008 Summer	2008	Summer	Beijing	NA
43834	Krista Guloien	Rowing	Rowing Women's Quadruple Sculls	F	1980	177	73	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
43852	Carissa Anne Gump (Gordon-)	Weightlifting	Weightlifting Women's Middleweight	F	1984	155	63	United States	USA	2008 Summer	2008	Summer	Beijing	NA
43868	Dilara Buse Gnaydn	Swimming	Swimming Women's 100 metres Breaststroke	F	1989	170	57	Turkey	TUR	2008 Summer	2008	Summer	Beijing	NA
43868	Dilara Buse Gnaydn	Swimming	Swimming Women's 200 metres Breaststroke	F	1989	170	57	Turkey	TUR	2008 Summer	2008	Summer	Beijing	NA
43877	Christopher Maxo Guldahl Gundersen	Sailing	Sailing Mixed Skiff	M	1984	180	75	Norway	NOR	2008 Summer	2008	Summer	Beijing	NA
43895	Glah Gnen	Swimming	Swimming Women's 200 metres Butterfly	F	1985	168	60	Turkey	TUR	2008 Summer	2008	Summer	Beijing	NA
43899	Desislav Gunev	Athletics	Athletics Men's 100 metres	M	1986	184	90	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	NA
43899	Desislav Gunev	Athletics	Athletics Men's 200 metres	M	1986	184	90	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	NA
43919	Rbert Gunnarsson	Handball	Handball Men's Handball	M	1980	190	100	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Silver
43956	Guo Dan	Archery	Archery Women's Individual	F	1986	171	68	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43956	Guo Dan	Archery	Archery Women's Team	F	1986	171	68	China	CHN	2008 Summer	2008	Summer	Beijing	Silver
43962	Guo Jia	Softball	Softball Women's Softball	F	1981	168	68	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43965	Guo Jingjing	Diving	Diving Women's Springboard	F	1982	163	49	China	CHN	2008 Summer	2008	Summer	Beijing	Gold
43965	Guo Jingjing	Diving	Diving Women's Synchronized Springboard	F	1982	163	49	China	CHN	2008 Summer	2008	Summer	Beijing	Gold
43966	Guo Kang	Rowing	Rowing Men's Coxless Fours	M	1988	nan	nan	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43967	Guo Lei	Judo	Judo Men's Half-Middleweight	M	1982	175	81	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43974	Guo Peng	Volleyball	Volleyball Men's Volleyball	M	1982	200	84	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43977	Guo Shuang	Cycling	Cycling Women's Sprint	F	1986	170	70	China	CHN	2008 Summer	2008	Summer	Beijing	Bronze
43981	Guo Wenjun	Shooting	Shooting Women's Air Pistol, 10 metres	F	1984	168	60	China	CHN	2008 Summer	2008	Summer	Beijing	Gold
43985	Guo Youhua	Baseball	Baseball Men's Baseball	M	1984	185	90	China	CHN	2008 Summer	2008	Summer	Beijing	NA
43986	Guo Yue	Table Tennis	Table Tennis Women's Singles	F	1988	165	54	China	CHN	2008 Summer	2008	Summer	Beijing	Bronze
43986	Guo Yue	Table Tennis	Table Tennis Women's Team	F	1988	165	54	China	CHN	2008 Summer	2008	Summer	Beijing	Gold
43987	Guo Zhendong	Badminton	Badminton Men's Doubles	M	1984	178	73	China-2	CHN	2008 Summer	2008	Summer	Beijing	NA
44005	Elis Guri	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	M	1983	189	100	Albania	ALB	2008 Summer	2008	Summer	Beijing	NA
44010	Pavel Viktorovich Gurkin	Shooting	Shooting Men's Trap	M	1966	172	88	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
44014	Viktoriya Vladimirovna Gurova-Valyukevich	Athletics	Athletics Women's Triple Jump	F	1982	178	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
44061	Yuliya Aleksandrovna Gushchina	Athletics	Athletics Women's 400 metres	F	1983	174	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
44061	Yuliya Aleksandrovna Gushchina	Athletics	Athletics Women's 4 x 100 metres Relay	F	1983	174	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gold
44061	Yuliya Aleksandrovna Gushchina	Athletics	Athletics Women's 4 x 400 metres Relay	F	1983	174	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Silver
44086	Anders Karl Gustaf Gustafsson	Canoeing	Canoeing Men's Kayak Singles, 500 metres	M	1979	192	90	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
44086	Anders Karl Gustaf Gustafsson	Canoeing	Canoeing Men's Kayak Doubles, 1,000 metres	M	1979	192	90	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
44116	Gustavo Endres	Volleyball	Volleyball Men's Volleyball	M	1976	203	98	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Silver
44121	Bjrgvin Pll Gustavsson	Handball	Handball Men's Handball	M	1985	192	90	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Silver
44160	Florencia Gutirrez	Sailing	Sailing Women's Windsurfer	F	1971	165	60	Argentina	ARG	2008 Summer	2008	Summer	Beijing	NA
44179	Juan Pedro Gutirrez Llanas	Basketball	Basketball Men's Basketball	M	1984	204	112	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Bronze
44181	Leonardo Martn Gutirrez	Basketball	Basketball Men's Basketball	M	1978	200	105	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Bronze
44200	Wojciech Robert Gutorski	Rowing	Rowing Men's Coxed Eights	M	1982	197	92	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
44219	Andrei Guu	Weightlifting	Weightlifting Men's Middleweight	M	1981	171	76	Moldova	MDA	2008 Summer	2008	Summer	Beijing	NA
44240	Brice Emmanuel Guyart	Fencing	Fencing Men's Foil, Individual	M	1981	186	75	France	FRA	2008 Summer	2008	Summer	Beijing	NA
44252	Bradley Edwin "Brad" Guzan	Football	Football Men's Football	M	1985	193	98	United States	USA	2008 Summer	2008	Summer	Beijing	NA
44287	Snorri Steinn Gujnsson	Handball	Handball Men's Handball	M	1982	187	86	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Silver
44301	Hreiar Lev Gumundsson	Handball	Handball Men's Handball	M	1981	193	96	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Silver
44328	Gwon Hyeok	Baseball	Baseball Men's Baseball	M	1984	187	90	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Gold
44351	Leila Gyenesei	Modern Pentathlon	Modern Pentathlon Women's Individual	F	1986	180	61	Hungary	HUN	2008 Summer	2008	Summer	Beijing	NA
44366	Kate Gynther	Water Polo	Water Polo Women's Water Polo	F	1982	175	73	Australia	AUS	2008 Summer	2008	Summer	Beijing	Bronze
44372	Anett Gyre	Water Polo	Water Polo Women's Water Polo	F	1982	172	70	Hungary	HUN	2008 Summer	2008	Summer	Beijing	NA
